idProduit,nomProduit,categorieProduit,prix,poidsExpedition,venteAmazone
568447c49cee12dacb8ea249b009b7c7,Rubie's Costume Deluxe Hot Sequin Jacket,"Clothing, Shoes & Jewelry | Costumes & Accessories | Men | Costumes & Cosplay Apparel | Costumes",75.00,1.0,1
8906a1e43e357b754005050f7280c842,Rubie's Costume Co. Men's Snowman Mascot Costume,"Clothing, Shoes & Jewelry | Costumes & Accessories | Men | Costumes & Cosplay Apparel | Costumes",323.77,1.0,1
c4ebd4572a2a0710b3b074fd4302bd10,Rubie's Costume Men's Batman Arkham City Adult Robin Top,"Clothing, Shoes & Jewelry | Costumes & Accessories | Men | Costumes & Cosplay Apparel | Costumes",38.00,0.66875,1
21e730bc038bcbe6d946eecd86d343c2,Forum Novelties Men's Disappearing Man Patterned Stretch Body Suit Costume,"Clothing, Shoes & Jewelry | Costumes & Accessories | Men | Costumes & Cosplay Apparel | Costumes",26.02 - 49.99,1.39,1
81bde94d391e74bfeafce914c95717b7,Rubie's Costume Men's Reversible 36-Inch Taffeta Cape,"Clothing, Shoes & Jewelry | Costumes & Accessories | Men | Costumes & Cosplay Apparel | Robes, Capes & Jackets",12.99,0.55,1
6d9f6a3281baf5ffe1088b8971e572d4,Forum Reversible Phantom Costume Cape 56-Inches,"Clothing, Shoes & Jewelry | Costumes & Accessories | Men | Costumes & Cosplay Apparel | Robes, Capes & Jackets",17.25,0.8,1
43c33d64ad50c3968e677c62507a0435,Forum Novelties Men's 56-Inch Long Red Fading Costume Cape,"Clothing, Shoes & Jewelry | Costumes & Accessories | Men | Costumes & Cosplay Apparel | Robes, Capes & Jackets",27.99,1.0,1
8628e1160dadbfe3f495f7cc13427b43,Forum Novelties Men's Medieval Fantasy Faux Fur Trimmed Cape,"Clothing, Shoes & Jewelry | Costumes & Accessories | Men | Costumes & Cosplay Apparel | Robes, Capes & Jackets",29.16,1.79,1
e15f7979702719cd26ff468dbe39bc03,Underwraps Costumes Men's Border Patrol Costume - Shirt,"Clothing, Shoes & Jewelry | Costumes & Accessories | Men | Costumes & Cosplay Apparel | Tops",20.75,0.6375,1
54292bed9cfd7869f6061a034340b1ad,Forum Novelties Men's Zombie Shirt with Chest Wound Costume,"Clothing, Shoes & Jewelry | Costumes & Accessories | Men | Costumes & Cosplay Apparel | Tops",14.89,1.0,1
80b61d90b88b9751fe83776533e8ea2b,Rubie's Costume Dc Heroes and Villains Collection Joker Latex Mask,"Clothing, Shoes & Jewelry | Costumes & Accessories | Men | Masks",37.77,8.0,1
2b5bae68de4270ab34625cd49eb8a511,"Neon Super Hero Mask, Party Accessory","Clothing, Shoes & Jewelry | Costumes & Accessories | Men | Masks",4.99,0.04,1
b2888965b2eb97c91650669ae951765f,"Rubie's Men's Star Wars Collector Stormtrooper Collectors Helmet, Multi, One Size","Clothing, Shoes & Jewelry | Costumes & Accessories | Men | Masks",59.99,4.0,1
0ef60aa154167d22d302f38e4a1b860a,Star Wars: The Last Jedi First Order Stormtrooper Electronic Mask,"Clothing, Shoes & Jewelry | Costumes & Accessories | Men | Masks",34.93,1.25,1
1adbdb012335bd79932a1bd3ddbec9cc,Forum Novelties Men's Twisted Clown Latex Mask,"Clothing, Shoes & Jewelry | Costumes & Accessories | Men | Masks",12.34,1.0,1
884a17e040b8d9c854c91b538f0e4581,"amscan Black & Gold Crackle Long Nose Mask, Standard 365734","Clothing, Shoes & Jewelry | Costumes & Accessories | Men | Masks",14.97,0.25,1
8cd4b1bd4f500307c8b01af1c108d417,Howling Ghost Mask,"Clothing, Shoes & Jewelry | Costumes & Accessories | Men | Masks",10.18,0.35,1
45cf05c2fb7655c5fc2289d8457caa18,"Rubie's Unisex-Adults Day Of The Dead Mask With Hat, As Shown, One Size","Clothing, Shoes & Jewelry | Costumes & Accessories | Men | Masks",9.85,0.3,1
a945f7abe0933d5452e1e5f253acc96c,"Character Wig, Funky Punk Pink","Clothing, Shoes & Jewelry | Costumes & Accessories | Men | Wigs",19.00,0.45,1
5b5604b442cebbe7cd9e46c7bfe0217e,"Forum Woman's Rocker Mesh Top, Orange, One Size","Clothing, Shoes & Jewelry | Costumes & Accessories | Women",13.18,0.15,1
d67a78fdd5dfd3b059c72c32b6177194,amscan Antler Glitter Plastic Fun Shades | Christmas Favor,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Accessories",6.99,0.02,1
a3439c4eb071410f103cd57cb0ab14ff,"Rubie's RUB36184ACC Lady Liberty Torch Costume, One Size, Green-Blue","Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Accessories",11.69,0.1,1
e2161b8ff783d62cfc6f2fed944b8720,Forum Novelties Women's Circus Sweetie Fishnet Glovelettes,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Accessories",8.89,1.0,1
be8101bd4123e08d92d117ecd96cffdb,"Roma Costume Deluxe Pirate Captain Boot Cover, Black, One Size","Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Accessories",18.95,0.3,1
5086b761cec7b93b0727368482950c8d,"Forum Novelties Women's Club Candy Double Fishnet Novelty Glovelettes, Pink, One Size","Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Accessories",10.00,0.1,1
c698d5c5ed1d9b4f192d3c2043429b10,Rubie's Costume Women's Clausplay Jumbo Christmas Necklace,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Accessories",10.00,1.0,1
833bdbd20fe847305e8e6a9a272f9eff,Rubie's Costume Co. Women's Suicide Squad Harley Costume Jewelry Set,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Accessories | Accessory Sets",24.95,0.46875,1
b540d26bee2c7eee872b3473c40e5cb8,Forum Novelties Women's Club Candy Novelty Fur Goggles,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Accessories | Eyewear",6.99,1.0,1
2c4c373b50185584fe6fcf24fda96f41,Rubie's Costume Co Deluxe Native American Headdress,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Accessories | Headwear",5.52,1.0,1
9dde85d0cfc1bfadc2421426113721af,amscan Cinco De Mayo Black Sequined Sombrero Headband | Party Accessory,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Accessories | Headwear",10.67,0.1,1
e31fd0b685933f825eff08b87eec122e,Rubie's Black Mini Witch Hat - Adult Std.,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Accessories | Headwear",10.89,3.0,1
b8b36dbbaca5caa6c5b7eee897ec062b,Forum Novelties Women's Santa Cozy Wrap Hat,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Accessories | Headwear",11.00,1.0,1
7d80e146c4d9b9b8bba588ee57e93feb,Rubie's Zebra Witch Hat Adult,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Accessories | Headwear",24.99,1.0,1
d5e9bcbfaef9afb6afdd413692560137,amscan Autograph Grad Hat with Pen | Party Favor,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Accessories | Headwear",7.55,0.35,1
2b5dd4a47604b80aff22eb0821ad22e0,"Rubie's 38013 Women's Batgirl Costume, Black, Standard/One Size, Multicolor","Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Bottoms",18.95,0.02,1
965620d65daf21e2587203435ad29268,Secret Wishes Dancing Girl Petticoat,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Bottoms",16.30,1.0,1
4bd1ebd74fadb42b3cd9560d687fea6f,Rubie's Costume Adult Legging,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Bottoms",14.37,0.38125,1
c3a858e1ebd20284a66c411d4db2914c,Rubie's Costume Adult Legging,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Bottoms",15.97,0.38125,1
eb3a13674c60808d59e0629c23c13443,Forum Women's Flirting with The 50's Deluxe Crinoline,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Bottoms",26.75,1.0,1
c2b42a20efd12efbd8ed7d01eae1184e,Women's Tea Length Crinoline Slip,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Bottoms",9.97,1.0,1
d97a81d04b9463ebced3488341e8df6a,Medieval Princess Fuschia Child Costume,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",22.50 - 49.88,2.0,1
d34cc15af5c365e8e4505fdbaec1bfbb,Rubies Devil Girls Child Red Demon Costume,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",19.92,1.0,1
39887c2739efaea41c8ff64b2bcf5a05,Rubie's Costume Womens Police Costume,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",16.03 - 24.79,0.8,1
6c08c5202983067bf1f62cc2cd4ec6bb,Rubie's Costume Women's Lace Up Wet Look Leggings,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",17.99,1.0,1
9885cc4705b98b73a0540c02ddcb2992,Rubie's - Star Wars Classic Chewbacca Deluxe Costume,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",38.93 - 59.99,1.0,1
89040207c5501297c44b00bc9dcf5614,Charades Women's Pirate Lady Vixen Costume Blouse,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",14.99 - 42.34,0.6375,1
76b7836536ba1b01123ad6b7bf6b0c7a,Power Rangers Red Ranger Mighty Morphin Muscle Costume for Toddlers,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",9.20,0.78125,1
a5f7968199a47e46d92d63e7a235778b,Rubies Baby Ninja Infant Fighter Costume,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",20.99,1.0,1
52be53b216df12a64622e099947bae14,Rubie's Costume Torra Doza Star Wars Resistance Child Costume,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",16.95 - 38.77,0.7,1
4c176fe252c93a402e9204ec4fecdb7e,Fun World Zombie Fearleader Costume Cheerleader Costume,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",60.00,1.0,1
4b933fa4f4706058f735d0697bbca624,Fun World Zombie Fearleader Costume Cheerleader Costume,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",60.00,1.0,1
cef35613f1368e172bc9302dab0fb3c4,Rubie's - Star Wars Girls X-Wing Fighter Girl Costume,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",20.99 - 47.20,0.88125,1
8495b6051d019faba5b1ce799ece57dc,"Numnoms Tropi-Cali Pop Classic Costume, Medium/8-10","Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",9.88,0.35,1
8c8117754c580c9489487d80eff43d87,Adult Lizzie Borden Costume,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",42.97 - 81.85,1.56,1
0c6adaff4407cc575a892d76a9d9303c,Forum Novelties 45-Inch Cape,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",11.00,1.0,1
87366a8f9cd8179fb7fe9021e9a2d2d2,Rubie's Costume Co - Girls Gypsy Costume,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",21.91,0.86875,1
924030df03ac87a7c5060024c00e30e3,Rubie's Costume Co Women's Dc Superheroes Batgirl Cape,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",15.00,0.17,1
aa57d55bd23b9a869de2fbe5900862db,Rubie's Justice League Boys Aquaman Costume,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",11.99 - 34.99,0.7,1
f13838289147da6ca1d3bdcdb4c5d104,Roma Costume 1 Piece Darling Devil Costume,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",105.00,1.18,1
7321f18fd0098b5a1d044a4106624d1e,Rubie's Deluxe Shazam Pedro Child Costume,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",38.99,1.2,1
7dc7c6204d3948b6cf14c4b871c08cee,Charades DC Comics Riddler Women's Costume,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",129.99,1.65,1
7d2604da54fdec649c10fa9a40525d8d,Rubie's Costume Womens Poison Ivy Crop Top Shirt,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",25.95,0.8,1
ec06b02c00fe74ec76db05bd41a661c8,Theatrical Blood Scab,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",8.88,0.1,1
1683ac0f2dd78095abb014fb5c887384,Princess Paradise - Girls Sunflower Petal Pocket Costume,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",35.99 - 59.99,1.36,1
0ada21d05a97a5c191707514e1248d2e,Disguise - Unikitty Deluxe Child Costume,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",51.99,0.65,1
0f5d8a24ef0a3c66a2c41870bb928271,Rubie's Costume Co Women's The Hunger Games Katniss Quiver,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",5.37,0.18,1
27a4c89e8a8419ef26ecfa87ee9087f0,Jedi Ashoka Womens Star Wars Costume,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",36.42,0.98125,1
2cddefccee5af93e8c7ec42877d823e1,Forum Women's Spiderella Lady Value Costume,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",18.13,1.0,1
8ee03e49d78b63ab19448c46eba09688,Rubie's Justice League Boys Aquaman Costume,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",11.99 - 34.99,0.7,1
7a4ee68c3e20ed02195f676f8001c85d,Rubie's Justice League Movie Child's Superman Jumpsuit Costume,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",28.46 - 37.99,1.03,1
03f02c4d3318d13ddd194f46a6e9bf5a,amscan Green Sassy Elf Womens Adult Christmas Costume,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",39.99 - 70.00,0.9,1
583f705bd6df91b7c5da68bb628d754d,Shopkins Classic Ice Cream Kate Costume for Kids,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",34.99,2.0,1
54e70ac5ed28c5adaca1198fb06372cc,California Costumes Women's Warrior Queen Costume,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",29.49 - 59.99,1.54,1
b6ab8ca9b30007793aa9160c24cd57ae,Rubie's Deluxe Hello Neighbor Boys The Neighbor Costume,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",23.22 - 36.95,5.0,1
14685164babe1c258a8629f53351314b,Rubie's Jurassic World Stygimoloch Child Costume,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",19.72 - 34.95,0.68125,1
0a0f6e3f45bb375be283451e92b3ac39,California Costumes Women's Cosplay Doll Wig,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",26.68,1.45,1
6126c3874a75eb4efc8d6505acec65fe,Rubie's Costume Co - Adult Reindeer Jumper,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",39.99,1.38,1
7db5f3bc65dfebdeddf8b6d14e0bb93f,Star Wars Episode VIII - The Last Jedi Super Deluxe Girl's Rey Costume,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",27.99,2.0,1
ed5242a680f2e7ce4430293900fa55c4,Disguise - Lobo Howler Classic Child Costume,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",12.03 - 36.96,0.7125,1
a08ee3850fc3b691edae7c9abbad9329,Rubie's Women's Snowman Costume,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",17.67 - 39.99,0.9,1
f2b6fc7aa86b99ffa7c4e834e4699cf3,Diner Baby/Toddler Costume,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",20.93 - 30.93,0.4,1
b94cb4ac7875d151010262b6b57cf7b8,Fun World Boys Colonial Children Costume,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",29.97 - 31.22,0.85,1
d7d03d2abaf22dddda4729c3c6273d12,Rubies Candy Girl Childs Costume,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",19.36,1.0,1
cb4f8967e89df7a0e9c7378c735143c4,California Costumes Women's Classic Beauty Fairytale Princess Long Dress Gown,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",53.00,0.9125,1
795e46d99893b6d1de05852d85a96375,Rubies Little Lamb Girls Infant Tutu Costume,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",21.24 - 29.99,1.0,1
8ae06afa9113ac34f4b7a982e2ce5dcb,Lando Calrissian Capelet Adult Costume,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",14.99,0.31875,1
05c862c644afb1206cd0cfa48e6f176a,Rubie's Adult Deluxe Michelangelo Costume,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",105.00,1.54,1
883027134460f33d62539726df59d12b,Barbie Baker Chef Girls Costume,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",22.24 - 35.32,0.5875,1
cdfb019bc251b05452764ce4ab968da5,Forum Novelties Women's Patriotic Sequin Sparkle Costume Dress,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",16.66 - 38.99,0.7,1
4e62cdf207aeb8dc40f04be61fcccfe6,Forum Novelties Women's Heroes Instant Disguise Kit Florence Nightingale,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",19.99,0.24,1
4699f00adb7f307029afc0416cfa4fe6,Forum Novelties Women's 60's Mod Revolution Groovy Pink Vest Costume Accessory,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",19.99,1.0,1
0cf2b6b78d81bff3bce1ee8fe200971e,Rubie's Costume Gomez The Addams Family Animated Child Costume,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",5.99 - 36.43,1.0,1
ebb39cbb9c491c53a28858514c522c30,Rasta Imposta Flag USA Dress,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",22.73,0.6125,1
6af426b361910e01bfd90ca106eadccc,Charades Disco Princess Costume for Kids,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",24.72,0.6125,1
4e1cdfaedfceddf6de4747c6ef7cdb35,"Forum Novelties Female Zombie Severed Head Hanging Property, Multicolored","Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",15.00,0.35,1
1644a2ec5cc42ea7f0779ce809f34455,Wild Wolfie Girl Kids Costume,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",23.20 - 52.16,0.8,1
2b82ad11edbd1ff6be531968e7939811,"Forum Novelties Wig-Farm Girl, Brown, Standard","Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",18.99,0.65,1
8d4a8146cff8782f8399c2a2311e876b,Rubies Scarecrow Infant Costume,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",18.92 - 26.71,1.0,1
2ac8b9709de47c8bd6d0a946a7f3e8f1,"Roma Costume 3 Piece Mousey Mistress Costume, Red/Black, Small/Medium","Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",49.16,0.95,1
cbfc18654a9ea4a47f757f41f6ef7eaa,Kids Despicable Me Fluffy Oversized Jumpsuit,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",26.99 - 43.77,1.08,1
f3b2e63ea7e6cd9ee3e0391bf9fb09d0,"Roma Costume 3 Piece Mousey Mistress Costume, Red/Black, Medium/Large","Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",49.95,0.95,1
fc3eb66508110bae215190a776e98870,Snow White and The Huntsman Deluxe Ravenna Skull Dress Tween Costume - Small,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",46.62,1.45,1
